ticker,date,open,close,high,low,volume,gap_pct,rc_result,net_pl
AHPIQ,2021-07-26,5.28,6.27,6.39,5.28,5732916,18.75,Win,27383.38
BCAUY,2021-07-26,8.81,10.3,17.66,8.81,1863800,16.91,Win,27383.38
HSSHF,2021-07-26,1.25,1.44,1.49,1.2,682283,15.2,Win,27383.38
BFARF,2021-07-26,3.78,4.32,4.38,3.65,9270481,14.29,Win,27383.38
BITF,2021-07-26,3.78,4.32,4.38,3.65,9270500,14.29,Win,27383.38
TKAT,2021-07-26,6.2,6.96,7.84,5.81,6293019,12.26,Win,27383.38
PETS,2021-07-26,25.16,28.22,28.48,24.75,1533509,12.16,Win,27383.38
CCNC,2021-07-26,1.92,2.15,2.25,1.9,4109288,11.98,Win,27383.38
DIDI,2021-07-26,7.18,8.04,8.75,7.16,73264615,11.98,Win,27383.38
DIDIY,2021-07-26,7.18,8.04,8.75,7.16,72846328,11.98,Win,27383.38
SINO,2021-07-26,2.65,2.94,3.4,2.51,1780226,10.94,Win,27383.38
MBI,2021-07-26,12.02,13.31,13.37,11.96,1121900,10.73,Win,27383.38
LYL,2021-07-26,1.35,1.49,1.53,1.35,660949,10.37,Win,27383.38
INTZ,2021-07-27,3.35,5.14,7.25,3.35,3909131.25,53.43,Win,6381.25
SGOC,2021-07-27,8.21,11,11,7.76,3815970,33.98,Win,6381.25
TROO,2021-07-27,8.21,11,11,7.76,3681900,33.98,Win,6381.25
BVXV,2021-07-27,2.77,3.44,4.04,2.58,24276356,24.19,Win,6381.25
DYNT,2021-07-27,1.29,1.56,1.56,1.28,4600812,20.93,Win,6381.25
NNVC,2021-07-27,4.19,4.92,5.47,4.05,13672600,17.42,Win,6381.25
BIDS,2021-07-27,1.925,2.255,2.3,1.9,100542492,17.14,Win,6381.25
JSDA,2021-07-27,0.9,1.05,1.06,0.87,942329,16.67,Win,6381.25
TAL,2021-07-27,4.78,5.51,5.68,4.45,129869297,15.27,Win,6381.25
MF,2021-07-27,5.02,5.7,5.72,5.02,1279625,13.55,Win,6381.25
MFLTF,2021-07-27,5.02,5.7,5.72,5.02,1261299,13.55,Win,6381.25
TAKOF,2021-07-27,0.9531,1.08,1.0891,0.9531,555274,13.31,Win,6381.25
SQBG,2021-07-27,9.29,10.39,11.1199,9.12,568563,11.84,Win,6381.25
SQBGQ,2021-07-27,9.29,10.39,11.12,9.12,560700,11.84,Win,6381.25
TUYA,2021-07-27,17.33,19.34,21.4,15.88,5935400,11.6,Win,6381.25
NRXP,2021-07-27,16.15,17.9,22.39,16.11,2789960,10.84,Win,6381.25
WPG,2021-07-27,1.66,1.84,1.85,1.65,1688547,10.84,Win,6381.25
WPGGQ,2021-07-27,1.66,1.84,1.85,1.65,1669600,10.84,Win,6381.25
CLS,2021-07-27,7.76,8.6,8.6882,7.76,1267656,10.82,Win,6381.25
SGRP,2021-07-27,1.97,2.18,2.18,1.68,4771395,10.66,Win,6381.25
GIWWW,2021-07-28,0.7502,1.06,1.08,0.7502,951803,41.3,Win,27632.63
ZME,2021-07-28,4.54,5.8,5.88,4.54,627877,27.75,Win,27632.63
AUPH,2021-07-28,11.47,14.24,14.5,11.36,15509100,24.15,Win,27632.63
DAO,2021-07-28,7.67,9.44,9.84,7.32,3284900,23.08,Win,27632.63
MLSS,2021-07-28,1.59,1.9,2,1.59,569061,19.5,Win,27632.63
HTZWW,2021-07-28,6.45,7.57,7.66,6.45,541437,17.36,Win,27632.63
HTZZW,2021-07-28,6.45,7.57,7.66,6.45,541437,17.36,Win,27632.63
TMDI,2021-07-28,1.5579,1.8,1.83,1.55,1428481,15.54,Win,27632.63
TMDIF,2021-07-28,1.56,1.8,1.83,1.55,1393600,15.38,Win,27632.63
GOTU,2021-07-28,3.14,3.62,3.67,2.91,40238300,15.29,Win,27632.63
INFI,2021-07-28,2.15,2.45,2.61,2.05,173037698,13.95,Win,27632.63
INFIQ,2021-07-28,2.15,2.45,2.61,2.05,172556446,13.95,Win,27632.63
LEDS,2021-07-28,8.34,9.5,9.59,8.1901,1272195,13.91,Win,27632.63
URG,2021-07-28,1.13,1.28,1.28,1.13,2371956,13.27,Win,27632.63
ALNA,2021-07-28,0.89,1,1.04,0.876,19566163,12.36,Win,27632.63
TLRY,2021-07-28,14.27,16.01,16.49,14.02,11612750.8,12.19,Win,27632.63
ATEN,2021-07-28,11.2,12.48,12.61,11.1,1360147,11.43,Win,27632.63
TEVA,2021-07-28,9,9.99,10.3,8.98,44206600,11.0,Win,27632.63
MREO,2021-07-28,2.47,2.74,2.78,2.47,1205600,10.93,Win,27632.63
QS,2021-07-28,21.83,24.2,24.47,21.83,17968900,10.86,Win,27632.63
XBIO,2021-07-29,3.02,5.3,5.36,3.01,6320275.4,75.5,Win,26962.46
INDP,2021-07-29,10.05,13.55,17.8,9.92,1222645.36,34.83,Win,26962.46
NTEC,2021-07-29,10.05,13.55,17.8,9.92,34247633,34.83,Win,26962.46
GSS,2021-07-29,2.1,2.62,2.85,2.08,8887270,24.76,Win,26962.46
GTII,2021-07-29,2.02,2.52,2.6,2.01,764876,24.75,Win,26962.46
ACND,2021-07-29,11.25,13.79,14,11.25,527847,22.58,Win,26962.46
BTU,2021-07-29,10.17,11.75,11.89,9.6,10727660,15.54,Win,26962.46
BBKCF,2021-07-29,1.14,1.3,1.31,1.09,2697100,14.04,Win,26962.46
SNPO,2021-07-29,15.66,17.75,17.94,15.66,1281890,13.35,Win,26962.46
SXC,2021-07-29,7.05,7.92,8,7.02,2395100,12.34,Win,26962.46
DFH,2021-07-29,21.59,24.12,24.85,21.5,524700,11.72,Win,26962.46
HTZWW,2021-07-29,7.35,8.15,8.25,7.11,518742,10.88,Win,26962.46
HTZZW,2021-07-29,7.35,8.15,8.25,7.11,518742,10.88,Win,26962.46
CTKB,2021-07-29,19.7,21.8,21.96,19.1,1206700,10.66,Win,26962.46
TELL,2021-07-29,3.6,3.98,4.27,3.51,28079851,10.56,Win,26962.46
ABIO,2021-07-29,3.1,3.41,3.84,3.08,517005.75,10.0,Win,26962.46
ORKA,2021-07-29,3.1,3.41,3.84,3.08,517008,10.0,Win,26962.46
MILC,2021-08-02,0.89,1.31,1.45,0.89,554900,47.19,Win,3878.19
DLPN,2021-08-02,9.62,12.22,12.8,8.61,28450679.5,27.03,Win,3878.19
INFI,2021-08-02,2.42,2.93,3.13,2.4,75873482,21.07,Win,3878.19
INFIQ,2021-08-02,2.42,2.93,3.13,2.4,75656077,21.07,Win,3878.19
YMM,2021-08-02,9.84,11.7,11.93,9.67,2680500,18.9,Win,3878.19
TKAT,2021-08-02,6.9,8.06,9.23,6.9,13139352,16.81,Win,3878.19
AHPI,2021-08-02,7.64,8.88,10.8,7.61,33415320,16.23,Win,3878.19
AHPIQ,2021-08-02,7.64,8.88,10.8,7.61,33415323,16.23,Win,3878.19
BTBT,2021-08-02,9.06,10.4,11.25,8.9,61015700,14.79,Win,3878.19
EVK,2021-08-02,4.46,5.08,6.22,3.74,168118464,13.9,Win,3878.19
EVKG,2021-08-02,4.46,5.08,6.22,3.74,167903809,13.9,Win,3878.19
AVCO,2021-08-02,0.94,1.07,1.13,0.94,733151,13.83,Win,3878.19
LKNCY,2021-08-02,12.8,14.39,14.39,12.8,3263800,12.42,Win,3878.19
MOHO,2021-08-02,1.1769,1.32,1.3299,1.15,1447053,12.16,Win,3878.19
MOHOY,2021-08-02,1.1769,1.32,1.3299,1.15,1411323,12.16,Win,3878.19
RMED,2021-08-02,3.63,4.07,5.1,3.59,26556951,12.12,Win,3878.19
KDMN,2021-08-02,3.85,4.31,4.38,3.8,8955271,11.95,Win,3878.19
ATIP-WS,2021-08-02,3.36,3.75,3.79,3.36,5593018,11.61,Win,3878.19
XBIO,2021-08-02,4,4.46,5.68,3.95,2731777,11.5,Win,3878.19
MDIA,2021-08-02,5.79,6.44,8.42,5.624,5282700,11.23,Win,3878.19
LTCN,2021-08-03,14.93,19.99,22.22,14.37,702300,33.89,Win,4686.01
ACY,2021-08-03,13.96,18.22,19.88,13.7,1222912,30.52,Win,4686.01
MPU,2021-08-03,13.96,18.22,19.88,13.7,6109500,30.52,Win,4686.01
MTMT,2021-08-03,13.96,18.22,19.88,13.7,6109500,30.52,Win,4686.01
GOTU,2021-08-03,3.04,3.71,3.84,2.89,21733300,22.04,Win,4686.01
ATIP-WS,2021-08-03,3.74,4.5,4.54,3.65,9635172,20.32,Win,4686.01
TTI,2021-08-03,2.84,3.37,3.59,2.73,5758200,18.66,Win,4686.01
CEMI,2021-08-03,2.9835,3.52,3.78,2.82,52111183,17.98,Win,4686.01
LWLG,2021-08-03,7.4,8.55,8.6,7.37,521719,15.54,Win,4686.01
SEED,2021-08-03,11.13,12.72,12.79,10.75,1347000,14.29,Win,4686.01
BCHG,2021-08-03,4.72,5.38,5.54,4.5,1142600,13.98,Win,4686.01
LVTX,2021-08-03,6.09,6.91,10.8,5.911,6143100,13.46,Win,4686.01
METC,2021-08-03,5.3809,6.0573,6.1496,5.2656,957815,12.57,Win,4686.01
SMTS,2021-08-03,2.75,3.05,3.11,2.73,1808558,10.91,Win,4686.01
SMTSF,2021-08-03,2.75,3.05,3.11,2.73,1808600,10.91,Win,4686.01
HLIT,2021-08-03,9.61,10.63,10.75,9.46,5953243,10.61,Win,4686.01
COOK,2021-08-03,24.51,27.07,27.48,24.5,1963391,10.44,Win,4686.01
ACY,2021-08-04,18.05,24.69,30,17.7,2176330,36.79,Win,8172.29
MPU,2021-08-04,18.05,24.69,30,17.7,10859000,36.79,Win,8172.29
MTMT,2021-08-04,18.05,24.69,30,17.7,10859000,36.79,Win,8172.29
UE,2021-08-04,14,18.63,19.16,14,802000,33.07,Win,8172.29
SCPS,2021-08-04,4.7,6.07,6.23,4.55,6807331,29.15,Win,8172.29
BTBT,2021-08-04,10.39,13.07,13.58,10.31,66798300,25.79,Win,8172.29
AXAS,2021-08-04,1.65,2.04,2.2,1.23,816000,23.64,Win,8172.29
MOSY,2021-08-04,4.68,5.67,5.79,4.38,6788747,21.15,Win,8172.29
WORX,2021-08-04,2.29,2.75,3.2,2.29,1415487,20.09,Win,8172.29
SKYT,2021-08-04,16.86,20.24,20.9,16.86,673576,20.05,Win,8172.29
NCAP,2021-08-04,10.2,12,12.1,10.1,25489800,17.65,Win,8172.29
FTCV,2021-08-04,10.09,11.67,12.07,10.09,4965327,15.66,Win,8172.29
KAR,2021-08-04,15.77,18.17,18.5739,15.75,4404141,15.22,Win,8172.29
OPLN,2021-08-04,15.77,18.17,18.57,15.75,4404100,15.22,Win,8172.29
HSSHF,2021-08-04,1.34,1.5429,1.6741,1.34,545020,15.14,Win,8172.29
SNMP,2021-08-04,1.39,1.6,1.75,1.39,13894907,15.11,Win,8172.29
LHDX,2021-08-04,9.2,10.53,11,9.06,1273881,14.46,Win,8172.29
LHDXQ,2021-08-04,9.2,10.53,11,9.06,1254960,14.46,Win,8172.29
ATOM,2021-08-04,18.5,21.08,22.15,17.89,2590563,13.95,Win,8172.29
VTEX,2021-08-04,25.66,29.13,29.62,25.395,937708,13.52,Win,8172.29
ZY,2021-08-05,9.98,14.45,15.46,9.95,99664734,44.79,Win,376.57
GWHP,2021-08-05,1.41,1.89,2.067,1.3875,1972461,34.04,Win,376.57
BTBT,2021-08-05,12.03,15.82,16.4,11.7,57253300,31.5,Win,376.57
PROF,2021-08-05,13.8,17.55,18.23,13.8,922498,27.17,Win,376.57
SDRL_old,2021-08-05,2.355,2.945,3.34,2.335,9825088,25.05,Win,376.57
LICY-WT,2021-08-05,1.55,1.914,1.99,1.55,1491513,23.48,Win,376.57
PDAC-WT,2021-08-05,1.55,1.914,1.99,1.55,1491513,23.48,Win,376.57
ASTR,2021-08-05,8.41,10.22,11.72,8.37,2235347,21.52,Win,376.57
CRBU,2021-08-05,18.22,21.7,22.59,18.22,1992899,19.1,Win,376.57
AKBA,2021-08-05,2.41,2.87,2.87,2.41,5763253,19.09,Win,376.57
SKYT,2021-08-05,19.17,22.52,22.7886,18.17,594197,17.48,Win,376.57
GSEVW,2021-08-05,1.28,1.5,1.56,1.28,672252,17.19,Win,376.57
BAOS,2021-08-05,2.16,2.52,3.09,2.16,2636883,16.67,Win,376.57
DXYN,2021-08-05,3,3.49,3.66,2.99,1887962,16.33,Win,376.57
ASTRW,2021-08-05,2.555,2.95,3.49,2.5,529535,15.46,Win,376.57
ATNX,2021-08-05,3.34,3.84,3.85,3.33,2135906,14.97,Win,376.57
JUSHF,2021-08-05,4.4,5.047,5.08,4.4,744300,14.7,Win,376.57
MVST,2021-08-05,9.14,10.47,10.66,8.955,7069400,14.55,Win,376.57
FREY,2021-08-05,9.7,11.09,11.09,9.67,1023200,14.33,Win,376.57
TE,2021-08-05,9.7,11.09,11.09,9.67,1023314,14.33,Win,376.57
WORX,2021-08-06,2.54,3.22,3.48,2.46,1587660,26.77,Win,37437.81
BDR,2021-08-06,1.29,1.54,1.6,1.29,6609252,19.38,Win,37437.81
BDRLQ,2021-08-06,1.29,1.54,1.6,1.29,7161791,19.38,Win,37437.81
ENG,2021-08-06,2.07,2.38,2.41,1.9505,4361557,14.98,Win,37437.81
ENGC,2021-08-06,2.07,2.38,2.41,1.95,545200,14.98,Win,37437.81
ENGCQ,2021-08-06,2.07,2.38,2.41,1.95,545200,14.98,Win,37437.81
WPRT,2021-08-06,4.41,5.02,5.18,4.37,1867800,13.83,Win,37437.81
QUAD,2021-08-06,4.26,4.8,5,4.26,1019300,12.68,Win,37437.81
MVIS,2021-08-06,13.76,15.44,15.72,13.54,14923000,12.21,Win,37437.81
BYSI,2021-08-06,23.97,26.87,30.0095,23.1,41939840,12.1,Win,37437.81
ALAR,2021-08-06,1.16,1.3,1.45,1.15,765320,12.07,Win,37437.81
SFET,2021-08-06,1.16,1.3,1.45,1.15,7635386,12.07,Win,37437.81
EQOS,2021-08-06,5.53,6.18,6.38,5.3522,1473841,11.75,Win,37437.81
TYHT,2021-08-06,4,4.47,4.5569,4,530710,11.75,Win,37437.81
BBKCF,2021-08-06,1.095,1.22,1.222,1.095,1258900,11.42,Win,37437.81
TGLS,2021-08-06,20.25,22.55,22.6,20.22,634900,11.36,Win,37437.81
SPPI,2021-08-06,2.29,2.55,2.55,2.27,18990554,11.35,Win,37437.81
BTBT,2021-08-06,15.9,17.55,19.51,15.06,77358400,10.38,Win,37437.81
MMLP,2021-08-06,2.62,2.89,2.9,2.6003,1174716,10.31,Win,37437.81
AVEO,2021-08-06,5.4,5.95,5.95,5.35,1301052,10.19,Win,37437.81
CXDC,2021-08-09,0.76,1.05,1.08,0.71,23841571,38.16,Win,1845.41
TCTM,2021-08-09,1.38,1.88,2.1,1.37,7896677,36.23,Win,1845.41
TEDU,2021-08-09,1.38,1.88,2.1,1.37,39559570,36.23,Win,1845.41
WPG,2021-08-09,1.29,1.68,1.85,1.25,17639838,30.23,Win,1845.41
WPGGQ,2021-08-09,1.29,1.68,1.85,1.25,17500200,30.23,Win,1845.41
CARV,2021-08-09,14.5798,17.77,19.5,14.5798,2175096,21.88,Win,1845.41
HSSHF,2021-08-09,1.68,2,2.11,1.68,864921,19.05,Win,1845.41
AHPI,2021-08-09,8.6,10.12,10.85,8.41,14573200,17.67,Win,1845.41
AHPIQ,2021-08-09,8.6,10.12,10.85,8.41,14573162,17.67,Win,1845.41
PTIX,2021-08-09,1.95,2.26,2.3,1.88,2323234,15.9,Win,1845.41
DEFT,2021-08-09,1.0468,1.21,1.21,0.9349,1135841,15.59,Win,1845.41
DEFTF,2021-08-09,1.0468,1.21,1.21,0.9349,1135841,15.59,Win,1845.41
HYFT,2021-08-09,7.238,8.34,8.7,7.09,1119500,15.23,Win,1845.41
IPA,2021-08-09,7.238,8.34,8.7,7.09,1119500,15.23,Win,1845.41
ALJJ,2021-08-09,1.29,1.48,1.53,1.28,617000,14.73,Win,1845.41
IMH,2021-08-09,1.68,1.92,2.03,1.65,692596,14.29,Win,1845.41
IMPM,2021-08-09,1.68,1.92,2.03,1.65,690900,14.29,Win,1845.41
PKKFF,2021-08-09,5.175,5.9,6.2999,5.0263,701203,14.01,Win,1845.41
BEKE,2021-08-09,18.81,21.41,21.79,17.98,25833200,13.82,Win,1845.41
MVSTW,2021-08-09,4.01,4.55,4.58,3.92,742000,13.47,Win,1845.41
RKLY,2021-08-10,10.45,16,16.41,10.45,1760885,53.11,Win,11195.84
RKLY-WS,2021-08-10,10.45,16,16.41,10.45,1760885,53.11,Win,11195.84
SCPE,2021-08-10,10.45,16,16.41,10.45,1775345,53.11,Win,11195.84
FULC,2021-08-10,13.21,18.77,22.09,12.07,104744200,42.09,Win,11195.84
ZEV-WT,2021-08-10,1.9,2.65,3.08,1.66,6133436,39.47,Win,11195.84
MDIA,2021-08-10,7.54,10.1,11.49,7.37,23796100,33.95,Win,11195.84
DEFT,2021-08-10,1,1.2799,1.28,1,644402,27.99,Win,11195.84
DEFTF,2021-08-10,1,1.2799,1.28,1,644402,27.99,Win,11195.84
SCPE-WT,2021-08-10,2.6,3.3,3.4,2.6,840458,26.92,Win,11195.84
AERG,2021-08-10,1.01,1.25,1.29,1.01,1048700,23.76,Win,11195.84
ORPH,2021-08-10,4.24,5.22,6.51,4.15,46058348,23.11,Win,11195.84
ORPHY,2021-08-10,4.24,5.22,6.51,4.15,46023554,23.11,Win,11195.84
XGN,2021-08-10,10.4,12.77,13.75,10.4,649100,22.79,Win,11195.84
ABVC,2021-08-10,3.06,3.73,4.46,3.06,4576131,21.9,Win,11195.84
ZEV-WS,2021-08-10,9.88,11.6,12.0999,9.35,153470228,17.41,Win,11195.84
ZEVY,2021-08-10,9.88,11.6,12.0999,9.35,7673510.15,17.41,Win,11195.84
PPSI,2021-08-10,4.01,4.67,4.74,3.95,1007935,16.46,Win,11195.84
MITQ,2021-08-10,3.35,3.83,3.85,3.28,1294100,14.33,Win,11195.84
CYXT,2021-08-10,8.62,9.74,9.9,8.5588,691393,12.99,Win,11195.84
CYXTQ,2021-08-10,8.62,9.74,9.9,8.559,688200,12.99,Win,11195.84
ACY,2021-08-11,17.32,24.99,32.84,17.11,6178072,44.28,Win,14199.8
MPU,2021-08-11,17.32,24.99,32.84,17.11,30870500,44.28,Win,14199.8
MTMT,2021-08-11,17.32,24.99,32.84,17.11,30870500,44.28,Win,14199.8
RANI,2021-08-11,14.45,20.74,29.4,14.01,7434900,43.53,Win,14199.8
LITB,2021-08-11,1.27,1.73,2.09,1.24,5444895.17,36.22,Win,14199.8
CLYM,2021-08-11,16.29,20.63,22.89,15.288,662100,26.64,Win,14199.8
ELYM,2021-08-11,16.29,20.63,22.89,15.2882,662139,26.64,Win,14199.8
JOBY,2021-08-11,10.62,13.4,14.33,10.61,8938100,26.18,Win,14199.8
JOBY-WS,2021-08-11,10.62,13.4,14.33,10.61,8938063,26.18,Win,14199.8
JOBY-WT,2021-08-11,10.62,13.4,14.33,10.61,8938063,26.18,Win,14199.8
RTP,2021-08-11,10.62,13.4,14.33,10.61,893810000,26.18,Win,14199.8
DYAI,2021-08-11,4.32,5.28,5.56,4.08,101228398,22.22,Win,14199.8
AERG,2021-08-11,1.24,1.51,1.55,1.24,1516600,21.77,Win,14199.8
ENVIW,2021-08-11,1,1.19,1.21,1,555502,19.0,Win,14199.8
LEGOW,2021-08-11,2.28,2.645,2.8,2.18,647326,16.01,Win,14199.8
ADGI,2021-08-11,24.12,27.76,28.575,23.77,751724,15.09,Win,14199.8
IVVD,2021-08-11,24.12,27.76,28.575,23.77,751700,15.09,Win,14199.8
BTCM,2021-08-11,7.72,8.68,9.15,7.71,857300,12.44,Win,14199.8
SLAI,2021-08-11,7.72,8.68,9.15,7.71,857300,12.44,Win,14199.8
ABTS,2021-08-11,7.853,8.82,9.75,7.052,10695000,12.31,Win,14199.8
PBTS,2021-08-12,1.73,2.1,2.27,1.71,260111311,21.39,Win,21523.29
CARM,2021-08-12,4.11,4.91,5.03,4.03,1663439.45,19.46,Win,21523.29
SESN,2021-08-12,4.11,4.91,5.03,4.03,33504427,19.46,Win,21523.29
AMLI,2021-08-12,1.26,1.487,1.49,1.26,571000,18.02,Win,21523.29
AMLIF,2021-08-12,1.26,1.487,1.49,1.26,571000,18.02,Win,21523.29
LIACF,2021-08-12,1.26,1.487,1.49,1.26,571000,18.02,Win,21523.29
PKKFF,2021-08-12,6.4,7.52,7.52,6.4,555309,17.5,Win,21523.29
NOVN,2021-08-12,8.23,9.65,10.58,8.2,7219623,17.25,Win,21523.29
NOVNQ,2021-08-12,8.23,9.65,10.58,8.2,7203635,17.25,Win,21523.29
EVK,2021-08-12,3.49,4.09,4.2,3.43,1956198,17.19,Win,21523.29
EVKG,2021-08-12,3.49,4.09,4.2,3.43,1952544,17.19,Win,21523.29
KNBE,2021-08-12,23.06,26.48,27.79,23,9996259,14.83,Win,21523.29
BEKE,2021-08-12,17.17,19.66,20.02,16.63,30490800,14.5,Win,21523.29
AMTX,2021-08-12,9.4,10.76,11.14,9.4,2236433,14.47,Win,21523.29
ARRY,2021-08-12,15.13,17.3,17.41,15.13,12612600,14.34,Win,21523.29
SPRT,2021-08-12,6.97,7.94,8.2,6.6,7058061,13.92,Win,21523.29
INO,2021-08-12,8.54,9.69,9.96,8.51,1533208,13.47,Win,21523.29
AMRN,2021-08-12,4.99,5.64,5.8,4.94,700750,13.03,Win,21523.29
WPG,2021-08-12,1.46,1.65,1.67,1.4501,4176140,13.01,Win,21523.29
WPGGQ,2021-08-12,1.46,1.65,1.67,1.45,4140700,13.01,Win,21523.29
GRNVR,2021-08-13,0.8,1.34,1.84,0.8,4949400,67.5,Win,10629.53
GRNVW,2021-08-13,0.7999,1.2,1.94,0.6876,4651304,50.02,Win,10629.53
HLBZW,2021-08-13,0.7999,1.2,1.94,0.6875,4650324,50.02,Win,10629.53
MCOMW,2021-08-13,0.7999,1.2,1.94,0.6876,4650324,50.02,Win,10629.53
GRNV,2021-08-13,9.15,12.95,25.3,8.6,4266537,41.53,Win,10629.53
PMCB,2021-08-13,2.38,3.27,4.44,2.31,20339551,37.39,Win,10629.53
PMCBD,2021-08-13,2.38,3.27,4.44,2.31,20339551,37.39,Win,10629.53
SKINW,2021-08-13,8.87,11.29,11.76,8.87,586293,27.28,Win,10629.53
PAYAW,2021-08-13,2.12,2.64,2.76,2.12,633236,24.53,Win,10629.53
CNVY,2021-08-13,8.17,9.77,10.4756,8.17,1135603,19.58,Win,10629.53
ABCL,2021-08-13,15,17.89,18.95,15,9978200,19.27,Win,10629.53
REPH,2021-08-13,2.19,2.5,2.5,2.11,1103363,14.16,Win,10629.53
SCTL,2021-08-13,2.19,2.5,2.5,2.11,1101600,14.16,Win,10629.53
TLSIW,2021-08-13,0.92,1.05,1.28,0.92,904100,14.13,Win,10629.53
MTACW,2021-08-13,0.9202,1.05,1.28,0.9202,901795,14.11,Win,10629.53
CVV,2021-08-13,4.48,5.11,6.3699,4.4,8051600,14.06,Win,10629.53
LHDX,2021-08-13,8.5,9.62,9.88,8.2801,1070407,13.18,Win,10629.53
LHDXQ,2021-08-13,8.5,9.62,9.88,8.2801,1061346,13.18,Win,10629.53
LFST,2021-08-13,11.91,13.45,14.7,11.46,8343400,12.93,Win,10629.53
UPH,2021-08-13,4.98,5.61,5.9,4.96,1064222,12.65,Win,10629.53
MILC,2021-08-16,1.91,2.51,2.51,1.91,529800,31.41,Win,6299.85
GOCO,2021-08-16,4.295,4.97,5,4.14,1028036,15.72,Win,6299.85
COLL,2021-08-16,17.96,20.33,20.72,17.96,899551,13.2,Win,6299.85
SNT,2021-08-16,4.53,5.11,5.65,4.43,6984434,12.8,Win,6299.85
BHG,2021-08-16,8.77,9.89,9.94,8.56,4106077,12.77,Win,6299.85
ATAI,2021-08-16,13.13,14.75,15.5,13.13,1212396,12.34,Win,6299.85
CCRN,2021-08-16,18.155,20.27,20.31,17.544,522778,11.65,Win,6299.85
DYAI,2021-08-16,4.72,5.27,5.65,4.51,12112950,11.65,Win,6299.85
REFR,2021-08-16,2.02,2.25,2.47,2.02,664756,11.39,Win,6299.85
DMS,2021-08-16,7.6,8.46,9.5,7.51,2369329,11.32,Win,6299.85
ARDX,2021-08-16,1.35,1.5,1.53,1.33,11089020,11.11,Win,6299.85
ABTS,2021-08-16,6.64,7.33,7.84,6.31,2628800,10.39,Win,6299.85
MOXC,2021-08-16,6.64,7.33,7.84,6.31,2663714,10.39,Win,6299.85
VRPX,2021-08-17,6.61,15.35,16.48,6.46,659756,132.22,Win,9616.59
ALF_old,2021-08-17,6.9,10.14,10.2,6.65,49485800,46.96,Win,9616.59
ALFIQ,2021-08-17,6.9,10.14,10.2,6.65,49485800,46.96,Win,9616.59
ABUS,2021-08-17,2.8,3.32,3.35,2.78,4652806,18.57,Win,9616.59
XYF,2021-08-17,4.39,5.2,5.5,4.28,797999,18.45,Win,9616.59
WAVE,2021-08-17,8.22,9.59,11.01,8.22,1318800,16.67,Win,9616.59
DOYU,2021-08-17,2.96,3.42,3.528,2.89,971490,15.54,Win,9616.59
TVTX,2021-08-17,17.1,19.73,19.84,17.0627,3873082,15.38,Win,9616.59
CARM,2021-08-17,1.31,1.51,1.69,1.3,8007960.15,15.27,Win,9616.59
SESN,2021-08-17,1.31,1.51,1.69,1.3,160879054,15.27,Win,9616.59
GOTU,2021-08-17,2.6,2.99,3.05,2.57,11369300,15.0,Win,9616.59
PMCB,2021-08-17,2.99,3.42,3.5,2.7742,1142784,14.38,Win,9616.59
PMCBD,2021-08-17,2.99,3.42,3.5,2.7742,1142784,14.38,Win,9616.59
WDH,2021-08-17,3.42,3.9,4.73,3.34,4896533,14.04,Win,9616.59
AADI,2021-08-17,2.024,2.3,2.68,2.02,1363342.07,13.64,Win,9616.59
ARPO,2021-08-17,2.0239,2.3,2.68,2.02,20510853,13.64,Win,9616.59
WHWK,2021-08-17,2.0239,2.3,2.68,2.02,1363342,13.64,Win,9616.59
NYMX,2021-08-17,1.73,1.94,1.97,1.69,571276,12.14,Win,9616.59
NYMXF,2021-08-17,1.73,1.94,1.97,1.69,552600,12.14,Win,9616.59
DAO,2021-08-17,8.83,9.88,10.18,8.83,612900,11.89,Win,9616.59
TROO,2021-08-18,4.32,7.2,8.23,4.26,58610700,66.67,Win,31040.55
SGOC,2021-08-18,4.3219,7.2,8.23,4.26,58640703,66.59,Win,31040.55
PMCB,2021-08-18,6.3,9.9,9.98,6.08,229471109,57.14,Win,31040.55
PMCBD,2021-08-18,6.3,9.9,9.98,6.08,229471149,57.14,Win,31040.55
HLBZ,2021-08-18,7.3,9.39,10.48,6.88,743007,28.63,Win,31040.55
MDJH,2021-08-18,4.76,5.96,7.58,4.75,1566700,25.21,Win,31040.55
GRVI,2021-08-18,5.6,6.8,6.94,5.2701,5359518,21.43,Win,31040.55
SLI,2021-08-18,6.11,7.16,7.52,6.11,4272300,17.18,Win,31040.55
STLHF,2021-08-18,6.11,7.16,7.52,6.11,4272347,17.18,Win,31040.55
BBKCF,2021-08-18,0.91,1.06,1.06,0.9,995400,16.48,Win,31040.55
NLST,2021-08-18,6.27,7.16,7.24,6.26,1529127,14.19,Win,31040.55
ALF_old,2021-08-18,9.75,11.07,11.1,9.05,20545000,13.54,Win,31040.55
ALFIQ,2021-08-18,9.75,11.07,11.1,9.05,20545000,13.54,Win,31040.55
EPIX,2021-08-18,7.87,8.9,9.6,7.5,2980054,13.09,Win,31040.55
AHPI,2021-08-18,9.54,10.65,11.16,9.52,3021300,11.64,Win,31040.55
AHPIQ,2021-08-18,9.54,10.65,11.16,9.5207,3021289,11.64,Win,31040.55
NRXP,2021-08-18,12.5,13.94,18.3,11.77,1092720,11.52,Win,31040.55
MMLP,2021-08-18,2.97,3.3,3.67,2.97,727633,11.11,Win,31040.55
